"title","imdb_id","titleType","startYear","endYear","genres","averageRating","numVotes","director","platform"
"Rajma Chawal","tt6747420","movie",2018,0,"Comedy,Drama,Family",5.7,1988,"Leena Yadav","Netflix"
"Room for Rent","tt6747818","movie",2019,0,"Crime,Horror,Mystery",5.3,4239,"Tommy Stovall","Prime Video"
"The Climb","tt6749330","tvMovie",2017,0,"Comedy",5,183,"Chris Robinson","Netflix"
"Parasite","tt6751668","movie",2019,0,"Drama,Thriller",8.5,1018009,"Bong Joon Ho","Max"
"Happy as Lazzaro","tt6752992","movie",2018,0,"Drama,Fantasy,Mystery",7.5,21743,"Alice Rohrwacher","Netflix"
"The Haunted Hotel","tt6755810","movie",2021,0,"Comedy,Drama,Horror",4.5,514,NA,"Prime Video"
"Casey Anthony: An American Murder Mystery","tt6760366","tvMiniSeries",2017,2017,"Biography,Crime,Documentary",7.1,1051,"Rex Short","Disney+"
"Casey Anthony: An American Murder Mystery","tt6760366","tvMiniSeries",2017,2017,"Biography,Crime,Documentary",7.1,1051,"Rex Short","Hulu"
"Wasp Network","tt6760876","movie",2019,0,"Crime,Drama,Thriller",5.9,12217,"Olivier Assayas","Netflix"
"The Captain","tt6763252","movie",2017,0,"Drama,History,Thriller",7.3,22487,"Robert Schwentke","Prime Video"
"The Haunting of Hill House","tt6763664","tvMiniSeries",2018,2018,"Drama,Horror,Mystery",8.5,303000,"Mike Flanagan","Netflix"
"Becoming Iconic","tt6763730","movie",2018,0,"Biography",6.3,201,"Neal Thibedeau","Prime Video"
"Una Great Movie","tt6765628","movie",2022,0,"Comedy",5.5,126,"Jennifer Sharp","Prime Video"
"Babynapped","tt6769064","tvMovie",2017,0,"Drama,Thriller",4.6,244,"Michael Feifer","Prime Video"
"Blue Planet II","tt6769208","tvMiniSeries",2017,2017,"Documentary",9.3,50289,"James Honeyborne","Max"
"Time Freak","tt6769280","movie",2018,0,"Comedy,Drama,Romance",5.8,10042,"Andrew Bowler","Prime Video"
"American Dreamer","tt6769326","movie",2018,0,"Crime,Drama,Thriller",6.2,1093,"Derrick Borte","Prime Video"
"Steel Rain","tt6769508","movie",2017,0,"Action,Drama,Thriller",7.1,6810,"Woo-seok Yang","Netflix"
"Trouble","tt6772524","movie",2019,0,"Adventure,Animation,Comedy",5.8,4075,"Kevin Johnson","Netflix"
"Hillbilly Elegy","tt6772802","movie",2020,0,"Biography,Drama",6.7,55880,"Ron Howard","Netflix"
"This Is Not What I Expected","tt6772874","movie",2017,0,"Comedy,Drama,Romance",6.7,1910,"Derek Hui","Prime Video"
"Tucked","tt6773126","movie",2018,0,"Drama",6.9,895,"Jamie Patterson","Prime Video"
"Occupation","tt6774786","movie",2018,0,"Action,Drama,Sci-Fi",4.5,17596,"Luke Sparke","Prime Video"
"And Breathe Normally","tt6776106","movie",2018,0,"Drama",6.9,3579,"Isold Uggadottir","Netflix"
"The Villainess","tt6777338","movie",2017,0,"Action,Thriller",6.6,17382,"Jung Byung-gil","Prime Video"
"Star Wars: Forces of Destiny","tt6779076","tvSeries",2017,2018,"Action,Adventure,Animation",5.4,2747,NA,"Disney+"
"Building Off the Grid","tt6780072","tvSeries",2014,0,"Documentary",7,201,NA,"Max"
"Dolphin Reef","tt6781638","movie",2018,0,"Documentary",6.7,204,NA,"Disney+"
"Mystery Science Theater 3000","tt6782014","tvSeries",2017,2022,"Comedy,Drama,Fantasy",8.1,4205,NA,"Netflix"
"Bad Genius","tt6788942","movie",2017,0,"Comedy,Crime,Drama",7.6,24179,"Baz Poonpiriya","Netflix"
"I Feel Pretty","tt6791096","movie",2018,0,"Comedy,Romance",5.7,58219,NA,"Hulu"
"Guardians of the Galaxy Vol. 3","tt6791350","movie",2023,0,"Action,Adventure,Comedy",7.9,409583,"James Gunn","Disney+"
"The Keepers","tt6792200","tvMiniSeries",2017,2017,"Crime,Documentary,Mystery",8,25928,"Ryan White","Netflix"
"Forced Escape","tt6793470","movie",2017,0,"Action,Comedy,Thriller",6,1804,"Ahmed Khaled","Prime Video"
"I Am Evidence","tt6794374","movie",2017,0,"Documentary",7.6,770,NA,"Max"
"Dumb: The Story of Big Brother Magazine","tt6794450","movie",2017,0,"Documentary",7.4,664,"Patrick O'Dell","Hulu"
"Last Three Days","tt6794504","movie",2020,0,"Action,Crime,Mystery",3.6,654,"Brian Ulrich","Prime Video"
"Agnelli","tt6798422","movie",2017,0,"Documentary",7.5,975,"Nick Hooker","Max"
"Coming 2 America","tt6802400","movie",2021,0,"Comedy,Music",5.3,77604,"Craig Brewer","Prime Video"
"The Vast of Night","tt6803046","movie",2019,0,"Drama,Mystery,Sci-Fi",6.7,46548,"Andrew Patterson","Prime Video"
"Don't Let Go","tt6803212","movie",2019,0,"Drama,Horror,Mystery",6.4,13740,"Jacob Estes","Max"
"Tom and Jerry: Willy Wonka and the Chocolate Factory","tt6803390","video",2017,0,"Adventure,Animation,Comedy",4.9,1578,"Spike Brandt","Max"
"Makala","tt6805366","movie",2017,0,"Documentary",7.6,786,"Emmanuel Gras","Prime Video"
"The Ledge","tt6805938","movie",2022,0,"Action,Adventure,Thriller",5.1,6626,"Howard J. Ford","Hulu"
"The President Show","tt6807442","tvSeries",2017,2018,"Comedy,Talk-Show",6.5,1545,NA,"Paramount+"
"The New Legends of Monkey","tt6807662","tvSeries",2018,2020,"Action,Adventure,Comedy",6.5,5112,NA,"Netflix"
"The Kid Who Would Be King","tt6811018","movie",2019,0,"Action,Adventure,Family",6.1,19279,"Joe Cornish","Disney+"
"Stallone: Frank, That Is","tt6812404","movie",2021,0,"Biography,Documentary",6.4,334,"Derek Wayne Johnson","Prime Video"
"Detainment","tt6813264","short",2018,0,"Crime,Drama,Short",7.1,5663,"Vincent Lambe","Prime Video"
"The Shamer's Daughter 2: The Serpent Gift","tt6814214","movie",2019,0,"Adventure,Drama,Fantasy",5.5,1047,"Ask Hasselbalch","Prime Video"
"Journey from Greece","tt6814914","movie",2017,0,"Adventure,Drama,Music",7,2421,"Tony Gatlif","Prime Video"
"Hello!","tt6816070","movie",2017,0,"Action,Romance",7.3,3135,"Vikram K. Kumar","Hulu"
"The Dustwalker","tt6816388","movie",2019,0,"Action,Drama,Horror",3.8,1902,"Sandra Sciberras","Prime Video"
"Servant Of The People 2","tt6818880","movie",2016,0,"Comedy",6.4,1070,"Aleksey Kiryushchenko","Netflix"
"The Week Of","tt6821012","movie",2018,0,"Comedy",5.2,25184,"Robert Smigel","Netflix"
"Reasonable Doubt","tt6821540","tvSeries",2017,0,"Crime,Reality-TV",7.3,467,"Rob Rosen","Max"
"Mysteries of the Abandoned","tt6823138","tvSeries",2017,0,"Documentary",7.4,779,NA,"Max"
"Benedetta","tt6823148","movie",2021,0,"Biography,Drama,Romance",6.7,26847,"Paul Verhoeven","Hulu"
"Glass","tt6823368","movie",2019,0,"Drama,Horror,Sci-Fi",6.6,286709,"M. Night Shyamalan","Prime Video"
"Mr. Jones","tt6828390","movie",2019,0,"Biography,Drama,Thriller",6.9,17117,"Agnieszka Holland","Prime Video"
"Welcome Home","tt6829180","movie",2018,0,"Drama,Horror,Mystery",5.2,9159,"George Ratliff","Disney+"
"Welcome Home","tt6829180","movie",2018,0,"Drama,Horror,Mystery",5.2,9159,"George Ratliff","Hulu"
"Witnesses","tt6829438","movie",2018,0,"Drama,History,War",6.3,148,"Konstantin Fam","Prime Video"
"Disrupted","tt6829882","movie",2020,0,"Action,Drama,Thriller",5.2,547,"Andre Welsh","Prime Video"
"Lucid Dream","tt6830780","movie",2017,0,"Sci-Fi,Thriller",6.1,4337,"Joon-Sung Kim","Netflix"
"The Dark","tt6832388","movie",2018,0,"Drama,Fantasy,Horror",5.6,6299,NA,"Prime Video"
"The Swing of Things","tt6833470","movie",2020,0,"Comedy",3,1964,"Matt Shapira","Prime Video"
"Three Girls","tt6835252","tvMiniSeries",2017,2017,"Biography,Crime,Drama",8.1,5496,"Philippa Lowthorpe","Prime Video"
"Crystal Swan","tt6835498","movie",2018,0,"Drama",7,1937,"Darya Zhuk","Prime Video"
"Saaho","tt6836936","movie",2019,0,"Action,Thriller",5.1,24801,"Sujeeth","Netflix"
"Saaho","tt6836936","movie",2019,0,"Action,Thriller",5.1,24801,"Sujeeth","Prime Video"
"We Take the Low Road","tt6837832","movie",2019,0,"Drama,Thriller",4.9,1346,NA,"Prime Video"
"Vault","tt6838918","movie",2019,0,"Action,Crime,Drama",5.5,2986,"Tom DeNucci","Prime Video"
"Dogs of Berlin","tt6839788","tvSeries",2018,0,"Action,Crime,Drama",7.5,14689,"Christian Alvart","Netflix"
"7 Days to Vegas","tt6840554","movie",2019,0,"Adventure,Comedy",5.7,1026,"Eric Balfour","Prime Video"
"Ultraman Geed","tt6842116","tvSeries",2017,2017,"Action,Adventure,Comedy",8,223,NA,"Prime Video"
"The Dark Within","tt6842446","movie",2019,0,"Horror,Mystery",3.3,203,"David Ryan Keith","Prime Video"
"Wild Mountain Thyme","tt6842770","movie",2020,0,"Comedy,Drama,Romance",5.7,12750,"John Patrick Shanley","Max"
"Man Camp","tt6843538","movie",2019,0,"Comedy",5.4,209,"Nate Bakke","Prime Video"
"Coven","tt6844138","movie",2020,0,"Horror",2.8,386,"Margaret Malandruccolo","Prime Video"
"Escape: Puzzle of Fear","tt6846978","movie",2020,0,"Horror,Mystery,Thriller",3.4,645,"J. Jones","Prime Video"
"'Til Death Do Us Part","tt6848602","movie",2017,0,"Thriller",4.7,1612,"Chris Stokes","Prime Video"
"Never-Ending Man: Hayao Miyazaki","tt6848624","tvMovie",2016,0,"Biography,Documentary",6.8,936,"Kaku Arakawa","Max"
"The Challenge: Champs vs. Stars","tt6849670","tvSeries",2017,2018,"Adventure,Reality-TV",7.1,374,NA,"Paramount+"
"ReBoot: The Guardian Code","tt6849940","tvSeries",2018,2018,"Action,Comedy,Drama",3.8,1328,NA,"Netflix"
"The God Committee","tt6852526","movie",2021,0,"Drama",5.8,4678,"Austin Stark","Hulu"
"Violet","tt6852672","movie",2021,0,"Drama",5.9,1536,"Justine Bateman","Prime Video"
"Little Women","tt6853528","tvMiniSeries",2017,2017,"Drama",7.2,5102,"Vanessa Caswill","Prime Video"
"Hammer","tt6853934","movie",2019,0,"Crime,Drama,Thriller",5.6,856,"Christian Sparkes","Prime Video"
"Perfect Bid: The Contestant Who Knew Too Much","tt6854248","movie",2017,0,"Documentary,History",6.5,3239,"C.J. Wallis","Prime Video"
"Battle","tt6854672","movie",2018,0,"Drama,Romance",5.9,4700,"Katarina Launing","Netflix"
"The Testament","tt6856132","movie",2017,0,"Drama",7.1,531,"Amichai Greenberg","Prime Video"
"The King's Man","tt6856242","movie",2021,0,"Action,Adventure,Thriller",6.3,182248,"Matthew Vaughn","Prime Video"
"#Captured","tt6856592","movie",2017,0,"Horror,Thriller",3.1,1218,"Joe Homokay","Prime Video"
"The Appearance","tt6857040","movie",2018,0,"Horror,Thriller",4.8,1438,"Kurt Knight","Prime Video"
"Book Club","tt6857166","movie",2018,0,"Comedy,Drama,Romance",6.1,33298,"Bill Holderman","Netflix"
"Fantastica: A Boonie Bears Adventure","tt6857250","movie",2017,0,"Action,Adventure,Animation",5.6,283,NA,"Prime Video"
"I Am Not an Easy Man","tt6857988","movie",2018,0,"Comedy,Fantasy,Romance",6.3,15961,"Eléonore Pourriat","Netflix"
"Support the Girls","tt6859352","movie",2018,0,"Comedy,Drama",6.4,8498,"Andrew Bujalski","Hulu"
"Jai Lava Kusa","tt6861726","movie",2017,0,"Action,Drama,Thriller",6.8,6805,"Bobby Kolli","Hulu"
"Dirtbag: The Legend of Fred Beckey","tt6861980","movie",2017,0,"Adventure,Biography,Documentary",7.6,577,"Dave O'Leske","Prime Video"
"Shadow","tt6864046","movie",2018,0,"Action,Adventure,Fantasy",7,18732,"Yimou Zhang","Prime Video"
"Dead Ringer","tt6864090","movie",2018,0,"Action",3.6,224,"Richard Colton","Prime Video"
"Ana","tt6865630","movie",2020,0,"Comedy,Drama",5.9,1953,"Charles McDougall","Prime Video"
"The Hummingbird Project","tt6866224","movie",2018,0,"Drama,Thriller",6.2,16837,"Kim Nguyen","Hulu"
"Escape at Dannemora","tt6866266","tvMiniSeries",2018,2018,"Biography,Crime,Drama",7.9,30149,"Ben Stiller","Netflix"
"Psych: The Movie","tt6868216","tvMovie",2017,0,"Comedy,Crime,Mystery",7.3,13236,"Steve Franks","Prime Video"
"In Family I Trust","tt6869362","movie",2019,0,"Comedy,Romance",6.2,3742,"Patricia Font","Netflix"
"Detective Dee: The Four Heavenly Kings","tt6869538","movie",2018,0,"Action,Adventure,Drama",6.3,3137,"Tsui Hark","Prime Video"
"Dear Mama","tt6871344","tvMiniSeries",2022,0,"Biography,Documentary,Music",8.6,1721,"Allen Hughes","Hulu"
"The Trough","tt6871634","movie",2018,0,"Action,Crime,Drama",4.6,316,"Nick Cheung","Prime Video"
"Sketch","tt6872436","movie",2018,0,"Action",5.6,2364,"Vijay Chandar","Prime Video"
"The Last Prosecco","tt6873546","movie",2017,0,"Comedy,Mystery",6.3,1029,"Antonio Padovan","Prime Video"
"The Mechanism","tt6873658","tvSeries",2018,2019,"Crime,Drama,Thriller",8,36839,NA,"Netflix"
"The World Without You","tt6873690","movie",2019,0,"Drama",6.2,113,"Damon Shalit","Prime Video"
"Two Sentence Horror Stories","tt6873926","tvSeries",2017,2022,"Drama,Horror,Mystery",5.6,2396,NA,"Netflix"
"Unikitty!","tt6874502","tvSeries",2017,2020,"Action,Animation,Comedy",5.5,1631,NA,"Hulu"
"Adventures of a Mathematician","tt6875374","movie",2020,0,"Biography,Drama",5.7,1825,"Thor Klein","Prime Video"
"Carmen","tt6875952","movie",2022,0,"Drama,Musical",5.7,1332,"Benjamin Millepied","Prime Video"
"Hurt","tt6877562","movie",2018,0,"Drama,Horror,Mystery",3.6,485,"Sonny Mallhi","Prime Video"
"American Vandal","tt6877772","tvSeries",2017,2018,"Comedy,Crime,Drama",8.1,33732,"Tony Yacenda","Netflix"
"A Taxi Driver","tt6878038","movie",2017,0,"Action,Drama,History",7.9,33741,"Hun Jang","Prime Video"
"The Rise and Fall of El Chapo","tt6878066","tvMovie",2016,0,"Documentary",7,65,NA,"Prime Video"
"Vivegam","tt6878378","movie",2017,0,"Action,Thriller",5.2,13177,"Siva","Hulu"
"Norm Macdonald: Hitler's Dog, Gossip & Trickery","tt6878486","tvSpecial",2017,0,"Comedy,Documentary",7.3,3527,"Liz Plonka","Netflix"
"Zombies","tt6878820","tvMovie",2018,0,"Adventure,Family,Fantasy",6,8150,"Paul Hoen","Disney+"
"Operation Red Sea","tt6878882","movie",2018,0,"Action,Drama,Thriller",6.6,8160,"Dante Lam","Prime Video"
"Hidden Strike","tt6879446","movie",2023,0,"Action,Adventure,Comedy",5.4,20238,"Scott Waugh","Netflix"
"Corner Gas Animated","tt6881158","tvSeries",2018,2021,"Animation,Comedy",7.7,1704,NA,"Prime Video"
"Archive","tt6882604","movie",2020,0,"Drama,Mystery,Sci-Fi",6.4,27257,"Gavin Rothery","Prime Video"
"Cheese in the Trap","tt6886062","movie",2018,0,"Romance",5.7,649,"Je-Yeong Kim","Prime Video"
"To the Stars","tt6886080","movie",2019,0,"Drama",6.2,2115,"Martha Stephens","Prime Video"
"Useless","tt6886574","movie",2020,0,"Drama,Family",5.5,226,"Josiah Burdick","Prime Video"
"White Chamber","tt6888938","movie",2018,0,"Drama,Horror,Sci-Fi",4.4,1642,"Paul Raschid","Prime Video"
"A Day","tt6890376","movie",2017,0,"Drama,Mystery,Thriller",6.8,3105,"Jo Sun-ho","Prime Video"
"Psychokinesis","tt6890582","movie",2018,0,"Action,Comedy,Fantasy",5.9,6485,"Yeon Sang-ho","Netflix"
"Absurd Accident","tt6892250","movie",2016,0,"Comedy,Thriller",6.3,227,"Li Yuhe","Prime Video"
"They'll Love Me When I'm Dead","tt6893836","movie",2018,0,"Biography,Documentary",7.4,5527,"Morgan Neville","Netflix"
"Itsy Bitsy","tt6895284","movie",2019,0,"Fantasy,Horror,Mystery",4.6,5550,"Micah Gallo","Prime Video"
"Bomb Scared","tt6895746","movie",2017,0,"Comedy",5.7,3096,"Borja Cobeaga","Netflix"
"The Little Mermaid Live!","tt6897772","tvMovie",2019,0,"Adventure,Animation,Comedy",5.7,1761,NA,"Disney+"
"The Lady in Dignity","tt6898288","tvSeries",2017,2017,"Drama,Mystery,Romance",7.3,377,"Yoon-chul Kim","Netflix"
"Tidelands","tt6898970","tvSeries",2018,2018,"Crime,Drama,Fantasy",6.8,9093,NA,"Netflix"
"Hasan Minhaj: Homecoming King","tt6900644","tvSpecial",2017,0,"Comedy",8.2,8037,"Christopher Storer","Netflix"
"Gloria Bell","tt6902696","movie",2018,0,"Comedy,Drama,Music",6.3,13309,"Sebastián Lelio","Max"
"Tea Pets","tt6903084","movie",2017,0,"Adventure,Animation,Comedy",5.6,325,"Gary Wang","Prime Video"
"1968: The Year That Changed America","tt6903222","tvSeries",2018,2018,"Documentary,History",7.8,309,NA,"Max"
"American Dynasties: The Kennedys","tt6903230","tvSeries",2018,2018,"Documentary,History",7.8,531,NA,"Max"
"Storage Wars: Northern Treasures","tt6904118","tvSeries",2017,0,"Reality-TV",5.2,329,NA,"Prime Video"
"The Dark Crystal: Age of Resistance","tt6905542","tvSeries",2019,2019,"Adventure,Family,Fantasy",8.4,27831,"Louis Leterrier","Netflix"
"Lovecraft Country","tt6905686","tvSeries",2020,2020,"Drama,Fantasy,Horror",7.1,48502,NA,"Max"
"Maine Cabin Masters","tt6906110","tvSeries",2017,0,"Reality-TV",8.5,548,NA,"Disney+"
"Maine Cabin Masters","tt6906110","tvSeries",2017,0,"Reality-TV",8.5,548,NA,"Hulu"
"Maine Cabin Masters","tt6906110","tvSeries",2017,0,"Reality-TV",8.5,548,NA,"Max"
"Mirage","tt6908274","movie",2018,0,"Drama,Fantasy,Mystery",7.4,66733,"Oriol Paulo","Netflix"
"Knights of the Zodiac: Saint Seiya","tt6908976","tvSeries",2019,2022,"Action,Adventure,Animation",4.7,2295,"Yoshiharu Ashino","Netflix"
"End of Sentence","tt6910006","movie",2019,0,"Adventure,Drama",6.6,4695,"Elfar Adalsteins","Prime Video"
"Bergman Island","tt6910282","movie",2021,0,"Comedy,Drama,Romance",6.6,10615,"Mia Hansen-Løve","Hulu"
"The Renata Road","tt6912566","movie",2022,0,"Mystery,Thriller",5.5,2808,"Ed Greenberg","Prime Video"
"A Doggone Adventure","tt6912990","movie",2018,0,"Adventure,Family",5.3,128,"Tony Randel","Prime Video"
"The Wraith Within","tt6913472","movie",2023,0,"Action,Adventure,Comedy",2.9,173,"Aaron Strey","Prime Video"
"The Drug King","tt6914542","movie",2018,0,"Action,Crime,Drama",6.2,3932,"Min-ho Woo","Netflix"
"Starfish","tt6915770","movie",2023,0,"Drama,Romance,Thriller",4.5,19388,"Akhilesh Jaiswal","Netflix"
"The Warrior Queen of Jhansi","tt6916348","movie",2019,0,"Adventure,Drama,Fantasy",4.9,767,"Swati Bhise","Prime Video"
"Alexa & Katie","tt6916746","tvSeries",2018,2020,"Comedy,Drama,Family",7.5,6877,NA,"Netflix"
"Beat Shazam","tt6917254","tvSeries",2017,0,"Game-Show,Music",6.1,892,NA,"Hulu"
"Nickelodeon's Sizzling Summer Camp Special","tt6917656","tvMovie",2017,0,"Comedy",6.9,120,"Jonathan Judge","Paramount+"
"Bottom Feeders","tt6918518","movie",2021,0,"Comedy",5.9,96,"Stephen M. Miller","Prime Video"
"The Souvenir","tt6920356","movie",2019,0,"Drama,Romance",6.4,14917,"Joanna Hogg","Max"
"The Second Sun","tt6922748","movie",2018,0,"Drama",7,32,"Jennifer Gelfer","Prime Video"
"Once","tt6922826","tvSeries",2017,2019,"Family,Sport",8.2,820,NA,"Disney+"
"Midway","tt6924650","movie",2019,0,"Action,Drama,History",6.7,98014,"Roland Emmerich","Netflix"
"More the Merrier","tt6925902","movie",2021,0,"Comedy",5.5,4542,"Paco Caballero","Netflix"
"Rampant","tt6927152","movie",2018,0,"Action,Drama,History",6.3,4996,"Kim Sung-hoon","Prime Video"
"Mope","tt6927492","movie",2019,0,"Biography,Comedy,Drama",5.4,1003,"Lucas Heyne","Prime Video"
"Free Rein","tt6928052","tvSeries",2017,2019,"Action,Adventure,Comedy",7.1,2659,NA,"Netflix"
"Kaala","tt6929642","movie",2018,0,"Action,Crime,Drama",6.5,10739,"Pa. Ranjith","Prime Video"
"The Great Battle","tt6931414","movie",2018,0,"Action,Drama,History",7,6301,"Kwang-shik Kim","Prime Video"
"Hunt","tt6931658","movie",2022,0,"Action,Drama,Mystery",6.7,6136,"Lee Jung-jae","Hulu"
"Father of Flies","tt6932148","movie",2021,0,"Horror",4,541,"Ben Charles Edwards","Prime Video"
"Hanna","tt6932244","tvSeries",2019,2021,"Action,Drama",7.6,43411,NA,"Prime Video"
"The Boss Baby: Family Business","tt6932874","movie",2021,0,"Adventure,Animation,Comedy",5.9,23763,"Tom McGrath","Paramount+"
"José","tt6933338","movie",2018,0,"Drama",6.7,937,"Li Cheng","Prime Video"
"The Lift Boy","tt6937368","movie",2019,0,"Comedy,Drama",7.2,3099,"Jonathan Augustin","Netflix"
"At Eternity's Gate","tt6938828","movie",2018,0,"Biography,Drama,History",6.9,41508,"Julian Schnabel","Prime Video"
"A Very English Scandal","tt6938856","tvMiniSeries",2018,2018,"Biography,Comedy,Crime",7.7,17041,"Stephen Frears","Prime Video"
"Period. End of Sentence.","tt6939026","short",2018,0,"Documentary,Short",7.4,6667,"Rayka Zehtabchi","Netflix"
"Hanuman Da Damdaar","tt6941654","movie",2017,0,"Animation,Family",5.2,272,"Ruchi Narain","Hulu"
"The Night Sitter","tt6942194","movie",2018,0,"Comedy,Horror",4.9,1239,NA,"Prime Video"
"H Is for Happiness","tt6943854","movie",2019,0,"Comedy,Drama,Family",6.6,745,"John Sheedy","Prime Video"
"Scarborough","tt6945932","movie",2018,0,"Drama,Romance",5.7,921,"Barnaby Southcombe","Prime Video"
"Sarah Silverman: A Speck of Dust","tt6948354","tvSpecial",2017,0,"Comedy",6.9,4042,"Liam Lynch","Netflix"
"Blurt","tt6948600","tvMovie",2018,0,"Comedy,Family",5.9,723,"Michelle Johnston","Paramount+"
"SuperGrid","tt6949498","movie",2018,0,"Action,Fantasy,Sci-Fi",3.9,360,"Lowell Dean","Prime Video"
"Animaniacs","tt6951546","tvSeries",2020,2023,"Adventure,Animation,Comedy",7.7,4142,NA,"Hulu"
"The Kindergarten Teacher","tt6952960","movie",2018,0,"Drama,Thriller",6.7,18186,"Sara Colangelo","Netflix"
"Little Italy","tt6957966","movie",2018,0,"Comedy,Romance",5.7,18375,"Donald Petrie","Prime Video"
"Duck Butter","tt6958014","movie",2018,0,"Comedy,Drama,Romance",5.2,4764,"Miguel Arteta","Netflix"
"Sweet Country","tt6958212","movie",2017,0,"Adventure,Crime,Drama",6.9,9542,"Warwick Thornton","Prime Video"
"American Pickers: Best Of","tt6959438","tvSeries",2017,0,"Reality-TV",6.8,143,NA,"Hulu"
"Green Butterflies","tt6962260","movie",2017,0,"Drama",5.7,749,"Gustavo Nieto Roa","Prime Video"
"Dave Chappelle","tt6963504","tvSeries",2017,2017,"Comedy,Documentary",8.6,3150,NA,"Max"
"Dave Chappelle","tt6963504","tvSeries",2017,2017,"Comedy,Documentary",8.6,3150,NA,"Netflix"
"If You're Not in the Obit, Eat Breakfast","tt6963760","movie",2017,0,"Documentary",7.5,566,"Danny Gold","Max"
"Black Site","tt6964562","movie",2018,0,"Action,Horror,Sci-Fi",3.7,1329,"Tom Paton","Prime Video"
"Skater Girl","tt6964940","movie",2021,0,"Drama,Family,Sport",6.7,5065,"Manjari Makijany","Netflix"
"OK K.O.! Let's Be Heroes","tt6965802","tvSeries",2017,2019,"Action,Adventure,Animation",6.8,3699,NA,"Hulu"
